PM1.0,PM2.5,PM10,Temperature,Humidity,Time_sec
15,20,22,27.66,45.58,6
15,19,21,27.65,44.91,9
14,19,20,27.64,44.86,12
14,19,20,27.66,44.16,15
14,19,20,27.66,43.92,18
14,18,20,27.64,43.64,21
14,18,20,27.56,43.21,24
14,18,19,27.47,42.99,27
15,18,19,27.11,43.25,6
14,17,18,27.28,44.50,9
13,16,18,27.33,44.64,12
13,16,17,27.39,44.53,15
13,16,17,27.44,44.49,18
13,16,17,27.48,44.44,21
13,16,17,27.52,44.40,24
13,16,17,27.56,44.06,27
