PM1.0,PM2.5,PM10,Temperature,Humidity,Time_sec
13,16,16,27.14,48.14,6
13,17,18,27.09,46.53,9
13,18,19,27.10,46.13,12
14,18,19,27.10,46.29,15
14,18,19,27.05,46.88,18
14,18,19,27.04,47.05,21
14,18,19,27.03,46.68,24
14,18,19,27.00,45.75,27
16,21,23,26.90,47.47,6
16,20,22,26.86,47.68,9
15,19,21,26.87,47.54,12
15,19,20,26.84,47.65,15
15,19,20,26.86,47.72,18
15,19,20,26.83,48.14,21
16,20,22,26.81,47.52,24
16,21,22,26.81,46.81,27
