PM1.0,PM2.5,PM10,Temperature,Humidity,Time_sec
12,14,15,26.37,44.92,6
12,14,15,26.32,44.61,9
12,15,16,26.32,44.48,12
12,15,16,26.38,44.34,15
12,16,17,26.37,44.38,18
12,16,17,26.40,44.97,21
12,16,17,26.47,44.97,24
12,16,17,26.49,45.60,27
13,16,18,26.51,47.46,30
14,16,17,26.61,46.21,6
15,16,18,26.58,44.73,9
15,17,18,26.62,45.19,12
14,17,18,26.64,45.93,15
14,16,17,26.66,44.84,18
14,16,17,26.68,45.80,21
14,16,17,26.67,46.50,24
14,16,17,26.61,45.78,27
