PM1.0,PM2.5,PM10,Temperature,Humidity,Time_sec
13,20,23,27.94,43.05,6
13,20,22,27.95,43.21,9
13,19,20,27.91,43.66,12
13,19,20,27.91,43.83,15
13,19,20,27.89,43.57,18
14,19,20,27.82,43.37,21
14,19,20,27.72,43.64,24
14,18,19,27.72,44.07,27
12,15,16,27.66,44.00,6
12,15,16,27.71,44.15,9
12,15,16,27.73,43.91,12
12,15,17,27.77,44.20,15
13,16,17,27.78,44.18,18
13,16,17,27.81,44.40,21
13,16,17,27.85,44.51,24
13,16,17,27.90,44.62,27
