PM1.0,PM2.5,PM10,Temperature,Humidity,Time_sec
17,23,25,22.56,59.48,6
17,23,25,22.50,58.77,9
16,22,24,22.47,58.60,12
17,22,24,22.44,59.42,15
17,22,24,22.39,59.42,18
17,21,24,22.30,58.92,21
16,21,24,22.27,58.74,24
16,21,24,22.16,59.26,27
15,22,24,22.06,60.74,6
15,21,23,22.07,60.72,9
15,21,23,22.03,60.47,12
15,21,23,22.02,60.01,15
15,21,23,21.94,59.82,18
15,21,23,21.90,60.01,21
15,21,23,21.88,60.00,24
15,21,22,21.86,60.00,27
