PM1.0,PM2.5,PM10,Temperature,Humidity,Time_sec
11,14,15,29.24,38.09,6
11,15,16,29.28,37.35,9
12,15,17,29.24,37.33,12
12,15,17,29.16,37.41,15
13,16,17,29.05,37.11,18
13,16,18,29.00,36.93,21
13,17,18,28.97,37.16,24
13,17,17,28.94,37.69,27
12,14,14,28.72,37.96,6
12,14,15,28.71,38.09,9
12,15,16,28.74,38.20,12
13,16,17,28.66,37.88,15
14,16,17,28.51,37.87,18
14,16,17,28.55,37.71,21
14,17,18,28.50,37.59,24
14,17,18,28.40,37.59,27
