PM1.0,PM2.5,PM10,Temperature,Humidity,Time_sec
12,17,19,29.54,44.94,6
13,17,19,29.84,45.57,9
13,17,20,30.08,45.51,12
13,17,20,30.29,44.89,15
14,18,20,30.46,46.66,18
14,18,20,30.50,41.92,21
14,19,20,30.68,43.54,24
14,19,20,30.58,43.65,27
14,17,19,30.68,39.46,6
14,17,19,30.83,39.71,9
14,17,19,30.99,40.69,12
14,17,19,31.06,42.17,15
14,17,19,31.16,40.96,18
14,17,18,31.25,39.95,21
14,17,18,30.97,38.23,24
14,16,18,30.53,40.63,27
